,id,title,keywords
0,17jjf4w,"Man, 49, arrested for wielding samurai sword in public and drug-related offences, Singapore News",police scheduled drug public related offences video samurai sword seized
0,17jlbi1,Middle-income earners in Singapore saw fastest salary growth among workers over past decade: MAS ,income workers cent growth mas incomes average remained productive saw
0,17jmqh5,‘Shocking that someone tased us’: Two cops injured by drug suspect with stun device ,officers police stun device sergeant injuries car driver lane driving
0,17jmz8x,"Geylang Serai Ramadan bazaar rents to be capped at S$15,000 per stall next year",geylang serai consumers stall faishal ensure affordable sellers added vendors
0,17jnlfs,3 Singapore-registered supercars crash in Johor ,car police convoy involved kluang rear cars trip malaysia luxury
0,17joon4,Taxi driver convicted of molesting 17-year-old girl after offering her free ride,victim taxi seatbelt molested asked phone girl ride molestation car
0,17jpfxx,"Tender launched to double number of police cameras in Singapore to over 200,000 by mid-2030s",cameras police public spf installed areas bus footage tender stops
0,17jpuv4,"Singapore, Malaysia share view that there must be immediate ceasefire in Israel-Hamas conflict ",malaysia relations israel countries lee diplomatic pm position ceasefire hamas
0,17jq0f0,"The Big Read: With no foolproof way to prevent banking and e-payment services outages, what can businesses and consumers do?",dbs services disruption cash nadya citibank payment nazrana oct pay
0,17jq7pd,Singapore's diplomatic relations with Israel 'no reason' to cause difficulty with Malaysia: PM Lee,israel malaysia people position relations anwar oct palestinian killed gaza
0,17jqdw6,Cardiff City footballer Perry Ng dreams of donning Singapore jersey ,ng citizenship born fas defender represent want england sporting talent
0,17jug0p,"Man admits to filming, photographing other men showering, using urinal in commandos' camp, SMU",teo showering men toilets phone cubicle victim toilet report camp
0,17jvet2,'It’s okay to seek help': Why do people in Singapore struggle with mental health issues?,rae like disorder age thinking things lot childhood anxiety symptoms
0,17jx3at,Family’s Yishun flat catches fire on daughter’s wedding day in first of 3 blazes within 18 hours ,fire flat left scdf room living block home broke arrived
0,17k6l3z,"Forum: With temperatures reaching 34, it’s too hot for the pinafore ",pinafore students daughter school wearing girls deg younger entering primary
0,17k7r5y,"Call for safety measures, changes to floating barrier after fatal kayak accident off Sentosa",barrier barrels pushed capsized current floating minutes low coast guard
0,17kclpq,National Wages Council urges employers to give workers one-off payment to help with higher cost of living,nwc employers employees middle increase prospects bound range think government
0,17kd8db,Video showing Grab rider flying to S’pore to buy chicken rice for Thai customer is fictional: Grab ,grab video rider tiktok buy food service viral chicken rice
0,17kmubn,"Give staff one-off sum amid rising living costs, at least 5.5% pay bump for lower-wage workers: NWC ",lower council guidelines increase increases percentage costs consider employees government
0,17km5s4,"Man jailed after threatening to use black magic, upload ex-girlfriend’s nude photos ",threatened intimate images court nude victim threatening whatsapp police report
0,17kifyu,Former PA manager gets 18 years' jail for sexually assaulting intellectually disabled teen he met through grassroots work,girl victim took sexual office teenager grandaunt photographs accused ask
0,17kh72x,Johor Crown Prince expresses admiration for Singapore’s political leaders ,johor crown prince tunku ismail state podcast sultan ibrahim knowledge
0,17kglfg,"HDB reports record $5.38b deficit as more flats completed, ageing homes upgraded ",flats hdb billion cent buyers housing deficit previous loss grants
0,17keys3,"Man offered S$2 to sex worker instead of agreed fee in repeat offence, gets jail",abdul rahman victim services pay sex jail hour rates agreed
0,17kybof,"Teenagers lured by 'fast cash' among 9 people to be charged with disclosing Singpass, banking details",bank account accounts singpass old credentials launder crime proceeds banking
0,17kz2gb,Grab tweaks driver commissions to be 'fairer' to those picking up distant passengers; 'no change' to fares,grab pick driver fare passenger structure fee new service cent
0,17l1eum,"ComChest looking to return $360,000 donation from now bankrupt crypto exchange FTX ",ftx comchest return donation received cryptocurrency foundation event money bankman
0,17l3831,"Man fails in final bid to seek S$3,000 compensation from AGC for 'malicious prosecution' over sexual videos",tan charges video phone case evidence compensation court appeal dismissed
0,17l3wub,"Changi Airport T2 reopens fully with 4-storey waterfall display, new garden ",digital waterfall garden cag multimedia display changi airport departure wonderfall
0,17l5nzr,"Dad 'abandons' son in public to teach him a lesson, gets slammed by netizens, Singapore News",lee son daken parenting video learn teach truck exhibition find
0,17l79qr,S’poreans more stressed than global average; 16% say their stress is 'not manageable': Study,cent stress stressed vitality singaporeans levels percentage respondents people felt
